actor_name,no_of_fb_likes,total_profit,total_imdb_score 
James Huang,85.0,3.797641764705882,7.9
Piper Laurie,303.0,0.0,6.7
Satish Kaushik,56.0,0.0,6.7
Angel Coulby,566.0,0.21728037931034483,7.1
Erin Pitt,120.0,0.0,4.7
Veronika Vernadskaya,150.0,0.7142268333333334,4.9
Aleksandr Bashirov,7.0,0.0,5.2
Robin Atkin Downes,336.0,1.15948181953153,7.2
Peter Youngblood Hills,39.0,0.79557198,6.6
Leslie Hope,149.0,1.2424146,6.6
Mark Rylance,535.0,0.8169185523809525,6.733333333333333
Kiernan Shipka,552.0,0.0,6.0
Frankie Muniz,934.0,2.3844176694444443,5.3999999999999995
Bruce Green,538.0,4.500824921052631,7.7
Steve Guttenberg,801.0,6.182194998316498,6.316666666666666
Bob Proctor,8.0,0.0,8.2
Sarah Wright,499.0,0.9905708397435897,5.300000000000001
Wei Tang,215.0,0.0,6.2
Paul Hickert,110.0,0.0,6.3
Michael Horse,102.0,0.4444444444444444,5.0
Robert John Burke,317.3333333333333,0.8030209222222222,5.966666666666666
Goran Visnjic,1000.0,1.3585414133693556,6.466666666666666
Cecil Kellaway,40.0,23.80952380952381,6.7
Jeremy Davies,769.0,0.4956033218896714,7.199999999999999
Jason Statham,26000.0,1.3261063887851419,6.546153846153846
Cecelia Antoinette,196.0,0.196034,5.8
Albert Delpy,8.0,2.1454896296296297,8.0
Amy Warren,13.0,2.74084951,7.8
James Biberi,174.0,0.32448742666666663,6.6
Tyler Mane,764.0,1.6372033233333334,5.925000000000001
Summer Phoenix,76.0,0.27069,7.2
Peter Breitmayer,98.0,1.3129321428571428,7.0
Adam Garcia,811.0,0.9819848121527778,4.9750000000000005
Parry Shen,94.0,15.197356,7.2
Steven Christopher Parker,150.0,7.4862435,7.9
Alastair Duncan,38.0,0.7758317142857143,6.2
Michael Cudlitz,822.0,1.0664204497076024,7.066666666666667
Daniel Auteuil,370.0,0.0305838,7.3
Dustin Lance Black,191.0,0.0399404,7.1
Manny Perez,159.0,0.0,7.1
Kevin McCarthy,403.0,0.00040599999999999995,6.6000000000000005
Michael McMillian,302.0,0.0,5.5
Dougray Scott,794.0,1.1054555226298892,6.012499999999999
Jason Bateman,0.0,0.10024,6.8
George 'Buck' Flower,133.0,3.252232,7.3
Paulette Goddard,309.0,0.10883,8.6
Robert Taylor,346.0,0.0,7.2
Gaby Hoffmann,612.0,2.055096666666667,6.616666666666666
Kyra Sedgwick,941.0,2.883785199215368,6.08
Lisa Pelikan,40.0,0.25525945454545457,5.1
Amy Ryan,423.0,0.8057402616666667,7.033333333333332
Peter Dinklage,22000.0,1.9558092146938653,6.7714285714285705
Mugambi Nthiga,4.0,0.0,7.4
Amy Brenneman,366.0,0.4110695625,5.8
Lil' Wayne,442.0,0.8134725714285714,2.0
Caitlin FitzGerald,205.0,0.5093333333333333,6.4
Rob Riggle,839.0,2.409025370718364,6.311111111111111
Iván Kamarás,169.0,0.8912314117647059,7.0
Jimmy Shergill,327.0,0.11163041666666666,6.966666666666666
Stuart Whitman,180.0,0.0,4.5
John Henshaw,35.0,0.0,7.1
Julia Roberts,8000.0,1.835780912668828,6.366666666666666
John Neville,387.0,0.11919966304347826,6.5
Jay O. Sanders,256.0,1.76013745,8.0
Christopher Denham,120.0,0.0,6.65
Mustafa Haidari,283.0,0.78989535,7.6
Angelina Armani,677.0,0.0,5.2
Claudette Lalí,15.0,0.0,6.9
Kesun Loder,33.0,0.03726375,6.8
Scott Takeda,981.0,0.271121,5.300000000000001
Walter Pidgeon,176.0,0.0,7.8
Matt Jones,523.0,0.9852426388888889,6.375
John Billingsley,323.0,0.2727018466666667,6.633333333333333
Mark De Alessandro,83.0,0.0015729411764705882,6.4
Tracy Letts,85.0,0.0,7.8
Marie-Josée Croze,150.0,0.19068566666666667,6.866666666666667
Monica Keena,512.0,0.0,6.3
Steve Schirripa,413.0,1.1758568,6.9
Malese Jow,1000.0,0.28000457777777776,5.7
Casper Christensen,13.0,0.0,5.7
Jackie Gleason,491.0,0.0,8.35
Minoru Chiaki,8.0,0.1345305,8.7
Circus-Szalewski,11.0,0.0,6.3
Pablo Sevilla,0.0,0.0,7.0
Matias Varela,93.0,0.0,6.7
Jamey Sheridan,168.0,2.249409,8.1
Alex Gibney,141.0,0.274661,7.7
Kristen Seavey,370.0,0.0,3.3
Ken Marino,543.0,1.1813937977875724,6.040000000000001
Megan Park,569.0,1.109092902222222,6.433333333333334
Patrick Cranshaw,127.0,0.0,5.5
Alfre Woodard,1000.0,1.8766502466240726,6.585714285714287
Jack Wild,139.0,1.68,7.5
Julene Renee,78.0,0.927525275,5.8
Ion Overman,113.0,6.930825,7.6
John Larroquette,450.0,0.5171303527777777,5.25
Chi McBride,466.0,1.0946068277777778,6.7
Brad Schmidt,708.0,0.0,4.8
Christian Stolte,189.0,1.0562572631578948,7.6
Charlotte Lewis,148.0,3.19271748,5.9
Bart the Bear,904.0,0.0,6.9
Neil Armstrong,65.0,0.5670245,8.1
Amrish Puri,429.0,3.211969125,7.85
Gary Stretch,404.0,0.5299628989514642,7.1
Noah Segan,236.0,0.0143,4.25
Cesar Romero,370.0,0.0,6.7
Nargess Mamizadeh,0.0,67.378,7.5
Mélissa Désormeaux-Poulin,66.0,1.0083964705882353,8.2
Johanna Wokalek,66.0,0.06180713333333333,7.3
Unax Ugalde,50.0,0.10188635555555556,6.4
Jon Lovitz,11000.0,1.3973099551630777,6.157142857142857
Ricardo Montalban,641.0,0.0,7.0
Aaron Hughes,113.0,0.60671275,6.5
Kevin Howarth,19.0,0.0,5.6
Monique Candelaria,696.0,0.0,5.5
Amy Madigan,221.0,0.7164095,6.55
Erik Per Sullivan,593.0,1.2927138742937854,6.300000000000001
Vincent Leclerc,18.0,1.8959988285714287,6.9
Amy Bruni,155.0,0.0,6.6
Joseph Cotten,469.0,0.8003571428571428,7.0
Donald Trump,808.0,0.4256506666666667,6.6
Jansen Panettiere,488.0,0.0,4.8
Linda Blair,931.0,12.7853125,5.85
Clayton Snyder,925.0,2.510154705882353,5.3
Tom Virtue,358.0,0.927525275,5.8
Micah Sloat,189.0,3611.367747333333,6.0
Anthony Johnson,78.0,2.944438285714286,3.9
Mako,691.0,1.0273296474169344,5.945454545454544
Bahare Seddiqi,36.0,5.141122222222222,8.5
Bhoomika Chawla,45.0,0.0009237071428571428,6.25
Michael Lonsdale,135.0,0.8720226522727272,7.25
Hye-jeong Kang,38.0,0.3635735317857143,8.05
Maximilian Schell,877.0,0.297012775,6.8
Henry Silva,251.0,0.13334145,5.5
Ato Essandoh,265.0,0.8441317016666666,7.733333333333333
Seregon O'Dassey,498.0,0.0,4.2
Will Beinbrink,167.0,1.2801448,6.5
Virginia Leith,24.0,0.0,4.1
George Reeves,384.0,49.95103796831783,8.2
Ayla Kell,440.0,1.6814069333333332,3.5
Emily Wickersham,348.0,0.9182138333333333,6.1
James Lorinz,14.0,0.0,6.9
Leslie Jordan,805.0,6.3740272,4.3
Herman Koto,3.0,0.484221,8.2
Takuya Kimura,84.0,0.0,5.8
Tom Hardy,27000.0,0.700004158586292,7.484615384615385
Ana Gasteyer,215.0,1.3302552,7.1
Nathin Butler,65.0,0.0,5.6
Juliane Köhler,36.0,0.8819264285714286,7.7
Rapulana Seiphemo,29.0,0.48663333333333336,7.55
Curtis Armstrong,876.0,1.5247515481631113,6.328571428571428
Rachael Carpani,181.0,0.0,6.9
Ann Gillis,8.0,0.0,7.4
Willie Nelson,338.0,0.12942788,4.9
Amanda Wyss,574.0,14.725,7.5
Aliou Touré,0.0,0.0,7.7
Corlandos Scott,133.0,0.0,3.4
Meghan Heffern,153.0,0.27953072727272726,6.3
Michael Joiner,77000.0,12.141205,6.4
Frank Grillo,798.0,1.5977875286195287,6.322222222222222
Jillian Murray,454.0,0.0,5.8
Rosalind Chao,129.0,0.6511870235294117,7.0
Trey Loney,977.0,0.0,5.2
John Saxon,506.0,9.954044444444444,6.6
William Shockley,518.0,0.0,6.5
Ashley Hinshaw,371.0,5.381041333333333,7.1
Phoebe Legere,40.0,0.3447678260869565,5.1
Victoria Learn,9.0,0.211702,7.0
Dylan Baker,812.0,0.9685750440151516,6.299999999999999
Laura Spencer,368.0,0.0591677,5.1
Lee Marvin,756.0,0.0,7.275
Deborah Twiss,488.0,1.6014501666666667,7.7
William Devane,416.0,1.0073164938461538,6.766666666666667
Gustav Fröhlich,23.0,0.004405833333333334,8.3
Whit Bissell,124.0,0.0,7.9
Leonard Nimoy,12000.0,2.8119341787214274,6.800000000000001
Austin Pendleton,593.0,1.0909167538613112,6.8
Bergüzar Korel,197.0,0.0,6.0
Currie Graham,172.0,0.29024685,5.6
Grey Damon,629.0,0.0,7.5
Max Casella,275.0,0.9903915442890443,6.550000000000001
Zak Orth,153.0,0.7732013,5.3
Satoshi Tsumabuki,56.0,0.04090373333333333,6.4
Megyn Price,323.0,3.91391625,3.1
Ian McNeice,268.0,0.01987287,6.65
Michael Palin,561.0,4.7639177918810125,7.466666666666666
Adrienne King,121.0,15.28,6.1
David Rasche,219.5,0.30232691666666667,6.15
Kelly Jo Minter,101.0,2.771044875,5.1
David Zucker,119.0,0.0,6.5
Nicole Scherzinger,718.0,0.79564824,6.8
Sunny Mabrey,287.0,0.2998036091954023,4.3
Atsuko Maeda,12.0,0.0,8.2
Nicholas Hammond,195.0,19.904181219512196,8.0
Luke Treadaway,305.0,0.0787826923076923,6.6
Rob Paulsen,677.0,1.3744611432624114,5.7
Thure Lindhardt,197.0,0.0021193222222222223,6.5
Garrick Hagon,110.0,0.6335235595238096,6.7
Mehcad Brooks,696.0,0.0,5.966666666666666
Jeff Marlow,460.0,0.0,7.1
Richard Gant,120.0,0.5462537647058824,5.9
Gregory Sierra,162.0,0.0,6.1
Paul Sparks,201.0,0.10299427777777778,7.0
Renee Leblanc,0.0,2715.6605504587155,7.2
Martin Clunes,264.0,4.00965288,7.2
Phil Collins,455.0,2.39439715,5.4
Lindsay Sloane,464.3333333333333,3.8296349301587305,6.366666666666667
Brooke Shields,1000.0,0.16921779047619048,5.199999999999999
James Lafferty,972.0,5.5378948,6.5
Jaymes Butler,2000.0,1.1979487272727272,6.7
Angus Scrimm,674.0,2.427617,6.5
Sandra Staggs,21.0,0.0,4.2
Mel Ferrer,134.0,0.0,6.7
Steve Howey,826.0,0.6190179295238095,4.74
Jean Marsh,146.0,0.0,7.1
John Macmillan,21.0,1.3415837333333334,6.8
Fernanda Torres,24.0,0.0,7.5
James Robertson Justice,68.0,0.0,7.4
Zach Galligan,233.0,7.3854465000000005,6.25
Charlie Rowe,882.0,0.20390613333333332,6.6000000000000005
Jesse Jane,366.0,0.0,5.3
Kari J. Kramer,731.0,0.0,5.0
Dana Ivey,269.5,2.360630125,6.750000000000001
Ted Raimi,634.0,3.194563608333333,6.9
David Schneider,27.0,5.632986125,7.6
Karl Johnson,43.0,0.4827439024390244,6.8
Sophia Myles,955.75,1.2185000553258145,5.925
Geoffrey Holder,547.0,3.404821428571428,6.1
Remo,168.0,0.0,6.4
Robert Duvall,3000.0,3.164254477397707,6.968
Adrien Dorval,44.0,0.43822066666666665,6.8
Karen Mok,83.0,0.0488872,7.3
Anne Meara,837.0,0.85720705,6.05
Sara-Marie Maltha,2.0,0.009868923076923077,7.3
Sarah Murphy-Dyson,14.0,0.024786875,7.0
Billy Gardell,245.0,1.40008,5.6
Ramon Rodriguez,464.0,1.3951372265930737,6.42
Avery Schreiber,110.0,0.0,3.4
Milla Jovovich,14000.0,0.7850230527524737,6.1000000000000005
Bianca Collins,47.0,0.0,6.4
Blair Underwood,685.0,2.6120486676587302,6.085714285714286
Meg Foster,355.0,3.252232,7.3
Devon Murray,219.0,0.5215464,7.3
Talia Zucker,12.0,0.0,6.1
Caitlin Stasey,623.0,0.2932156615384615,5.1
Jennifer Garner,3000.0,4.436995800644368,6.7
Susannah York,269.0,0.0,7.35
Evan Jones,196.0,2.8469286585365854,7.0
Doug Brochu,254.0,0.0,6.1
Clyde Kusatsu,161.0,0.06810832352941176,4.7
Richard Cabral,510.0,6.490669,5.0
Michael Irby,507.0,0.967252056060606,6.550000000000001
Dilshad Vadsaria,579.0,1.3233544285714285,6.1
Kayla Jackson,25.0,0.0,3.4
Alan Ruck,946.0,1.5233884157849407,6.225
William Windom,161.0,0.0,8.4
Sean Whalen,407.0,0.337975,4.8
Adam Hicks,326.0,8.84639,4.6
Javier Botet,1000.0,2.045721791666667,7.1000000000000005
Fernanda Andrade,403.0,53.245055,4.2
F. Murray Abraham,670.0,1.4637542874252494,6.875
Martin Compston,204.0,0.0,5.4
Mary Page Keller,157.0,1.805098125,7.2
Björk,322.0,0.324803984375,8.0
Rachel Ann Mullins,31000.0,0.0,4.6
Lisa Brave,191.0,0.0,5.5
Jennifer Lafleur,873.0,0.0,6.4
Pierfrancesco Favino,216.0,0.6293956577777777,6.6
Collin Kahey,13.0,15.197356,7.2
Jessica Lindsey,89.0,8.8913018,7.6
Kate Dollenmayer,6.0,0.0,6.65
Austin Lyon,80.0,0.738501,6.9
Angelina Jolie Pitt,11000.0,0.8826986920997295,6.412000000000001
Kari Matchett,280.0,0.39935103625731,6.133333333333333
Lorraine Stanley,418.0,0.0,6.9
Luke Newberry,358.0,0.6559855103896104,5.8999999999999995
Scott Elrod,449.0,2.323670025146199,6.566666666666666
Ashley Rickards,986.0,4.32862075,4.7
Preity Zinta,860.0,0.21103517357142856,6.95
Tom Cavanagh,642.0,0.626056675,4.949999999999999
Clifton James,189.0,3.8555677285714287,7.199999999999999
Matt Damon,13000.0,2.7683107308273716,7.076315789473684
Kali Rocha,106.0,1.9404491333333334,6.0
Riki Lindhome,490.0,0.4787966,5.9
Tom Waits,699.0,2.56,7.2
Daniel Baldwin,413.0,0.0,5.5
Valerie Cruz,216.0,1.2801448,6.5
Liam Aiken,818.0,1.2467513436890398,6.2
Carole Bouquet,235.0,0.005328431372549019,6.6
Joseph Julian Soria,465.0,5.008556575,6.449999999999999
Bob Dylan,476.0,0.0,7.8
Katharina Schüttler,30.0,0.0,7.7
Valentin Golubenko,0.0,0.0,6.7
Dimple Kapadia,62.0,0.0,4.7
Robin Sachs,436.0,1.587193911111111,7.3
David Oakes,335.0,0.0,5.6
Maury Chaykin,232.0,1.9606178678787878,6.56
Marilyn Manson,600.0,0.059333,6.3
Kirk Cameron,848.0,66.902958,6.5
Bob Clendenin,347.0,0.46227819047619045,5.75
Nataniel Sánchez,3.0,0.003191666666666667,7.2
Jeremy Irvine,25000.0,0.367637856060606,6.5
Claude Rains,607.0,0.13333333333333333,8.4
Anita Page,77.0,7.408970976253298,6.3
Rasheed Naz,7.0,0.0,7.0
Maximilian Dirr,61.0,0.0,5.7
Toby Huss,342.0,0.5484375,7.3
Frank Dillane,571.0,0.24985612,7.0
Marla Sokoloff,612.0,2.0884679153846153,5.5
Carel Struycken,436.0,2.986901210526316,6.8
Lauren Lee Smith,351.0,0.37417955,5.1
Bebe Neuwirth,376.0,9.908704173333332,5.8
Brian Dorton,171.0,0.0,7.3
Frank Rautenbach,48.0,0.0,6.9
Jessica Tandy,509.0,7.106219733333333,7.45
Adam Goldberg,1000.0,1.0444781165738757,6.827272727272727
Asin,634.0,0.0,4.3
Jamie Farr,421.0,0.0,8.4
Ian Gamazon,0.0,10.010142857142856,6.3
Norma Aleandro,24.0,0.0,7.2
Vladimir Garin,13.0,0.0,8.0
Mason Gamble,263.0,0.34276758333333335,7.8
Dustin Diamond,312.0,0.0,4.2
Beatrice Straight,75.0,0.0,7.6
Nellie McKay,37.0,1.7893616,7.1
Michele Morrow,118.0,0.0,3.1
Jason George,528.0,3.8393825512820516,5.75
Tasha Smith,721.0,2.2506452501811594,5.15
Brent David Fraser,218.0,0.022488333333333332,6.6
Anthony Daniels,441.0,16.119930611111112,8.8
Hunter Parrish,2000.0,1.8141325875466852,6.633333333333333
Alana Kaniewski,19.0,0.0,3.0
Patrick O'Donnell,10.0,0.0,6.7
Jason Dixie,7.0,114.26488,7.3
Tencho Gyalpo,0.0,0.19758217857142857,7.0
Daniel Roebuck,1000.0,1.6614630723919481,6.228571428571429
Juliet Stevenson,202.0,0.21497358333333333,7.05
James Nesbitt,773.0,1.5635098531944445,7.5
Angie Dickinson,754.0,1.9150871705128205,7.233333333333334
Boyd Holbrook,439.0,0.3294252119047619,6.366666666666667
Vincent Kartheiser,845.0,0.7915022,5.9
Ray Walston,417.0,7.39619951993007,7.050000000000001
Jeanne Tripplehorn,711.0,0.7422607395238096,5.720000000000001
Haruma Miura,47.0,0.0,6.5
Elden Henson,577.0,2.391662637041132,6.471428571428572
John Vernon,187.0,0.0,6.5
Damon Wayans,836.0,0.0823332,2.8
Fred Willard,729.0,1.4374160903367006,5.758333333333334
Jeremy Shada,860.0,1.0924944666666667,7.2
Cree Kelly,39.0,0.0030494444444444445,5.3
William Kircher,109.0,0.0,7.3
Peter Dante,427.0,4.84236018,6.449999999999999
Claudia Christian,462.0,1.1816566923076923,4.6
Anwar Congo,3.0,0.484221,8.2
Mike Brett,0.0,0.03276,7.0
Christiana Leucas,165.0,0.26725933333333335,6.4
Bérénice Bejo,996.0,1.92031828974359,7.45
Aziz Muradillayev,0.0,0.0,8.7
Amber Rose Revah,134.5,1.5810069073426574,6.05
Tracy Camilla Johns,46.0,40.78572571428571,6.5
Topher Grace,2000.0,0.48838876227570743,5.916666666666667
Emily Ratajkowski,625.0,2.2723827950819673,7.1
Domenick Lombardozzi,216.0,0.2517718333333333,5.3
Alexandru Potocean,27.0,2.009801694915254,7.9
Don Ameche,392.0,0.0,7.25
Noémie Lenoir,173.0,0.82084607,5.65
Irvin Kershner,883.0,1.1962264285714286,7.6
Warren Beatty,631.0,0.4556061619346405,5.8
Kenneth Nkosi,18.0,0.002479,7.8
Vince McMahon,44.0,4.09514,7.6
Andrew Lawrence,563.0,1.595511347826087,6.5
Lauren German,683.0,1.933968863131313,5.875000000000001
Randy Couture,518.0,0.33497814285714284,6.8
Kate Maberly,416.0,0.001218,5.7
Vanessa Marshall,68.0,0.21875181538461538,4.8
Jeremy Kemp,42.0,0.2,6.2
Diana Vickers,111.0,0.0,4.7
Agnia Ditkovskite,48.0,0.0,5.4
Terry Walters,390.0,0.0,7.2
Jeff Dowd,18.0,0.0,7.4
Jeremy Crutchley,43.0,0.42386936666666664,6.8
Marc Anthony,368.0,0.3025492727272727,6.8
Bruce McGill,655.0,1.6664080795632046,6.449999999999998
Marco St. John,403.0,0.5399213196969697,5.8
Cam Clarke,173.0,0.846792,5.7
Philippe Noiret,148.0,0.0,6.3
Orla Fitzgerald,8.0,0.0,7.5
Harry Treadaway,260.0,0.07156084545454545,6.9
Quinton Aaron,734.0,2.2268273599999997,5.480000000000001
Cynthia Barrett,473.0,0.9400722,4.6
Jane Adams,280.0,0.7083188547008548,7.233333333333333
Constance Shulman,804.0,3.8842542,5.0
Jennifer Sky,94.0,0.0,1.9
Philip Baker Hall,497.0,1.170366639990946,6.311111111111111
Maria Thayer,344.0,1.0479529166666666,7.65
Filippo Timi,101.0,1.77981135,6.3
Talulah Riley,422.0,1.3704522142857143,7.8
Louise Brealey,260.0,0.0,4.8
Darshan Jariwala,14.0,0.0,7.4
David A.R. White,266.0,0.28664666666666666,5.6
Eva Marcille,255.0,1.2517264285714285,2.1
Ronald Pickup,111.0,3.3071558,6.6
Kellie Martin,371.0,0.4727135,5.5
Noah Lomax,447.0,2.548104642857143,6.7
Pedro Armendáriz Jr.,67.0,1.8285845194444446,7.3
Abby Mukiibi Nkaaga,25.0,2.9343101666666667,7.7
Neil Diamond,226.0,0.8796167727272727,5.9
Colleen Dewhurst,157.0,0.0,7.6
Lyubov Agapova,0.0,0.0,7.9
Scott Handy,109.0,0.23929923529411765,7.7
Armando Riesco,625.0,3.52239359155963,6.92
Nancy Cartwright,362.0,1.57599,5.6
Tom Arnold,618.0,1.9502979694740457,5.077777777777778
Camren Bicondova,756.0,0.0,5.5
Kevin Michael Richardson,441.0,0.8441182222222222,7.4
Miriama Smith,35.0,0.6743387142857142,6.5
Terry Kiser,448.0,4.05957810064935,5.6
Oliver James,1000.0,1.246828625,5.85
P.J. Soles,598.0,117.5,7.074999999999999
Michael C. Williams,39.0,2342.1685666666667,6.4
James Hall,4.0,0.0,7.8
Vera Miles,332.0,19.827820166628044,8.3
Ann-Margret,931.0,1.2319707364468864,6.166666666666667
Luis Antonio,80.0,0.0,6.6
Kôji Yakusho,89.0,0.094596,7.4
Brit Morgan,206.0,0.0,4.4
DeVaughn Nixon,164.0,4.8778288,6.1
Syamsul Arifin,0.0,0.484221,8.2
Ashleigh Gryzko,103.0,0.0,6.1
Justin Pierce,82.0,4.944806666666667,7.0
Richard Jaeckel,102.0,0.0,7.2
Brendon Eggertsen,119.0,10.7769642,4.6
Shahir Kabaha,20.0,0.0,7.4
Dree Hemingway,64.0,0.7574066,6.3
Stian Smestad,3.0,0.0,6.7
Toby Jones,2000.0,0.6694934743774723,6.854545454545455
Dick Van Patten,605.0,0.5597574596182086,6.966666666666666
Travis Aaron Wade,493.0,0.0,5.8
Lars Mikkelsen,573.0,0.0032246444444444444,7.3
Heather Donahue,170.0,2342.1685666666667,6.4
Casper Crump,103.0,0.6891764388888889,6.6
Ann Talman,6.0,1.78459475,6.9
Tammy Blanchard,192.0,0.5611066083333334,7.0
Alex Huszar,61.0,0.09393075,7.9
Nicolas Giraud,24.0,0.0,6.4
Jeanette Branch,95.0,0.0,7.5
Jesse Garcia,200.0,2.11249875,6.1
David Bianchi,715.0,0.0,5.2
Carrie Preston,652.0,0.9230482333333333,6.566666666666666
Jung-jae Lee,29.0,0.0025088748019017433,6.8
Sandahl Bergman,183.0,1.252248,6.266666666666667
Dann Florek,367.0,0.41679234285714284,5.7
Everett Sloane,29.0,0.003446521739130435,7.7
Jane Wyman,160.0,0.0,8.0
Paul F. Tompkins,111.0,1.60875612,8.1
Sydney Penny,240.0,6.0,7.3
Julie-Marie Parmentier,8.0,0.0,6.4
Leo G. Carroll,82.0,0.0,7.6
Phil Silvers,137.0,0.0,7.0
Matt Cohen,487.0,0.0143,3.65
Wei Zhao,478.0,0.02500968812351887,7.35
Chemeeka Walker,0.0,177.3748923076923,7.3
Ben Youcef,434.0,0.0,7.6
Alexis Kendra,34.0,0.0,5.4
Sean Harris,641.0,0.5043894328148929,6.720000000000001
Kim Darby,152.0,2.8274786333333335,4.050000000000001
Blythe Danner,713.0,1.4793053630050506,6.677777777777778
Casper Martinez,42.0,0.0,7.0
Eric Worre,0.0,0.0,8.2
Constance Marie,441.5,1.4595504961538461,6.7
Ted Danson,875.0,2.7828485556818183,6.25
Jasika Nicole,439.0,1.1567742666666667,6.7
Stacy Edwards,136.0,114.26488,7.3
Michael Michele,274.0,0.6039725333333333,6.6
Richard Lawson,508.0,1.8836175,5.5
Amber Marie Bollinger,46.0,0.0,5.6
Karl Malden,416.0,2.10989010989011,7.279999999999999
Bernard Hill,416.0,1.541443617640232,6.9799999999999995
Barry Bostwick,456.0,0.4403657111111111,5.65
Claudia Cardinale,973.0,0.0,8.6
Ben Falcone,265.0,2.1479046228448277,5.575
Tracy Morgan,642.0,1.074332782832061,5.333333333333333
Adam Baldwin,2000.0,2.647974039354257,7.1499999999999995
Khalid Abdalla,161.0,0.394947675,7.85
Conrad Coates,66.0,0.0,3.3
Jaden Klein,220.0,2.7736779,5.2
Zoey Deutch,851.5,1.7071549532608694,6.1
Richard Johnson,77.0,0.72244648,7.8
Macha Méril,7.0,0.0,7.4
Reggie Lee,828.0,1.0169731793650794,6.533333333333334
Steven Mackintosh,227.0,0.7167271776190477,7.040000000000001
Peng Lin,18.0,0.0011140461538461537,6.1
Rachel Blanchard,490.2,1.4669165123369963,5.76
Julie Engelbrecht,41.0,0.0,6.1
David Paymer,372.0,0.5803013573529412,5.65
Chris Thomas,21.0,12.141205,6.4
Beverly D'Angelo,816.0,1.4648368365376345,6.5200000000000005
Trevor Blumas,89.0,0.0,6.0
Oliver Hudson,607.0,0.8391052148148148,5.7
Sara Stewart,127.0,0.0,4.7
Heather Sossaman,142.0,31.53732,5.7
Greg Jackson,494.0,0.0,4.0
Vicky Krieps,33.0,1.3415837333333334,6.8
Traci Lords,650.0,0.9878119202279203,6.433333333333334
Alun Armstrong,192.0,0.5449098882999354,6.1499999999999995
Dick York,474.0,0.0,7.6
Angela Nordeng,371.0,0.0,6.3
Betsy Baker,66.0,0.0,7.6
Gary Cooper,998.0,0.0,7.35
Patrick Renna,590.0,0.0,5.2
John Lynch,161.0,1.3203883333333333,6.8
Scott Porter,690.0,1.0410794370833334,6.199999999999999
Sandy Dennis,146.0,0.0,7.2
